COOP:330058,AKRON CANTON REGIONAL AIRPORT OH US,201102,444,282
COOP:330058,AKRON CANTON REGIONAL AIRPORT OH US,201103,444,365
COOP:330058,AKRON CANTON REGIONAL AIRPORT OH US,201104,494,509
COOP:330058,AKRON CANTON REGIONAL AIRPORT OH US,201105,725,624
COOP:330058,AKRON CANTON REGIONAL AIRPORT OH US,201106,538,691
COOP:330058,AKRON CANTON REGIONAL AIRPORT OH US,201107,680,768
COOP:330058,AKRON CANTON REGIONAL AIRPORT OH US,201108,449,714
COOP:330058,AKRON CANTON REGIONAL AIRPORT OH US,201109,438,645
COOP:330058,AKRON CANTON REGIONAL AIRPORT OH US,201110,501,526
COOP:330058,AKRON CANTON REGIONAL AIRPORT OH US,201111,486,465
COOP:330058,AKRON CANTON REGIONAL AIRPORT OH US,201112,475,363
COOP:330058,AKRON CANTON REGIONAL AIRPORT OH US,201201,338,316
COOP:330058,AKRON CANTON REGIONAL AIRPORT OH US,201202,245,338
COOP:330058,AKRON CANTON REGIONAL AIRPORT OH US,201203,293,511
COOP:330058,AKRON CANTON REGIONAL AIRPORT OH US,201204,162,492
COOP:330058,AKRON CANTON REGIONAL AIRPORT OH US,201205,194,666
COOP:330058,AKRON CANTON REGIONAL AIRPORT OH US,201206,171,707
COOP:330058,AKRON CANTON REGIONAL AIRPORT OH US,201207,396,775
COOP:330058,AKRON CANTON REGIONAL AIRPORT OH US,201208,542,715
COOP:330058,AKRON CANTON REGIONAL AIRPORT OH US,201209,426,628
COOP:330058,AKRON CANTON REGIONAL AIRPORT OH US,201210,529,526
COOP:330058,AKRON CANTON REGIONAL AIRPORT OH US,201211,75,395
COOP:330058,AKRON CANTON REGIONAL AIRPORT OH US,201212,421,373
COOP:330058,AKRON CANTON REGIONAL AIRPORT OH US,201301,216,298
COOP:330058,AKRON CANTON REGIONAL AIRPORT OH US,201302,202,278
COOP:330058,AKRON CANTON REGIONAL AIRPORT OH US,201303,206,343
COOP:330058,AKRON CANTON REGIONAL AIRPORT OH US,201304,449,503
COOP:330058,AKRON CANTON REGIONAL AIRPORT OH US,201305,152,629
COOP:330058,AKRON CANTON REGIONAL AIRPORT OH US,201306,591,690
COOP:330058,AKRON CANTON REGIONAL AIRPORT OH US,201307,711,734
COOP:330058,AKRON CANTON REGIONAL AIRPORT OH US,201308,179,705
COOP:330058,AKRON CANTON REGIONAL AIRPORT OH US,201309,290,639
COOP:330058,AKRON CANTON REGIONAL AIRPORT OH US,201310,559,544
COOP:330058,AKRON CANTON REGIONAL AIRPORT OH US,201311,314,385
COOP:330058,AKRON CANTON REGIONAL AIRPORT OH US,201312,349,315
COOP:330058,AKRON CANTON REGIONAL AIRPORT OH US,201401,192,207
COOP:330058,AKRON CANTON REGIONAL AIRPORT OH US,201402,159,228
COOP:330058,AKRON CANTON REGIONAL AIRPORT OH US,201403,258,320
COOP:330058,AKRON CANTON REGIONAL AIRPORT OH US,201404,624,512
COOP:330058,AKRON CANTON REGIONAL AIRPORT OH US,201405,430,620
COOP:330058,AKRON CANTON REGIONAL AIRPORT OH US,201406,927,704
COOP:330058,AKRON CANTON REGIONAL AIRPORT OH US,201407,416,701
COOP:330058,AKRON CANTON REGIONAL AIRPORT OH US,201408,572,710
COOP:330058,AKRON CANTON REGIONAL AIRPORT OH US,201409,120,644
COOP:330058,AKRON CANTON REGIONAL AIRPORT OH US,201410,382,534
COOP:330058,AKRON CANTON REGIONAL AIRPORT OH US,201411,257,373
COOP:330058,AKRON CANTON REGIONAL AIRPORT OH US,201412,231,350
COOP:330058,AKRON CANTON REGIONAL AIRPORT OH US,201501,349,239
COOP:330058,AKRON CANTON REGIONAL AIRPORT OH US,201502,199,158
COOP:330058,AKRON CANTON REGIONAL AIRPORT OH US,201503,276,348
COOP:330058,AKRON CANTON REGIONAL AIRPORT OH US,201504,384,515
COOP:330058,AKRON CANTON REGIONAL AIRPORT OH US,201505,468,660
COOP:330058,AKRON CANTON REGIONAL AIRPORT OH US,201506,831,701
