COOP:280325,ATLANTIC CITY NJ US,201012,341,338
COOP:280325,ATLANTIC CITY NJ US,201101,311,322
COOP:280325,ATLANTIC CITY NJ US,201102,275,387
COOP:280325,ATLANTIC CITY NJ US,201103,394,434
COOP:280325,ATLANTIC CITY NJ US,201104,434,528
COOP:280325,ATLANTIC CITY NJ US,201105,197,626
COOP:280325,ATLANTIC CITY NJ US,201106,145,728
COOP:280325,ATLANTIC CITY NJ US,201107,387,780
COOP:280325,ATLANTIC CITY NJ US,201108,944,755
COOP:280325,ATLANTIC CITY NJ US,201109,607,699
COOP:280325,ATLANTIC CITY NJ US,201110,240,594
COOP:280325,ATLANTIC CITY NJ US,201111,234,529
COOP:280325,ATLANTIC CITY NJ US,201112,286,463
COOP:280325,ATLANTIC CITY NJ US,201201,182,405
COOP:280325,ATLANTIC CITY NJ US,201202,210,426
COOP:280325,ATLANTIC CITY NJ US,201203,240,495
COOP:280325,ATLANTIC CITY NJ US,201204,252,546
COOP:280325,ATLANTIC CITY NJ US,201205,257,640
COOP:280325,ATLANTIC CITY NJ US,201206,669,710
COOP:280325,ATLANTIC CITY NJ US,201207,199,788
COOP:280325,ATLANTIC CITY NJ US,201208,487,766
COOP:280325,ATLANTIC CITY NJ US,201209,286,702
COOP:280325,ATLANTIC CITY NJ US,201210,1356,607
COOP:280325,ATLANTIC CITY NJ US,201211,160,456
COOP:280325,ATLANTIC CITY NJ US,201212,701,458
COOP:280325,ATLANTIC CITY NJ US,201301,223,380
COOP:280325,ATLANTIC CITY NJ US,201302,461,365
COOP:280325,ATLANTIC CITY NJ US,201303,583,407
COOP:280325,ATLANTIC CITY NJ US,201304,241,516
COOP:280325,ATLANTIC CITY NJ US,201305,206,596
COOP:280325,ATLANTIC CITY NJ US,201306,913,703
COOP:280325,ATLANTIC CITY NJ US,201307,405,762
COOP:280325,ATLANTIC CITY NJ US,201308,288,734
COOP:280325,ATLANTIC CITY NJ US,201309,53,665
COOP:280325,ATLANTIC CITY NJ US,201310,324,609
COOP:280325,ATLANTIC CITY NJ US,201311,204,469
COOP:280325,ATLANTIC CITY NJ US,201312,401,414
COOP:280325,ATLANTIC CITY NJ US,201401,214,316
COOP:280325,ATLANTIC CITY NJ US,201402,491,349
COOP:280325,ATLANTIC CITY NJ US,201403,330,398
COOP:280325,ATLANTIC CITY NJ US,201404,367,497
COOP:280325,ATLANTIC CITY NJ US,201405,249,620
COOP:280325,ATLANTIC CITY NJ US,201406,192,710
COOP:280325,ATLANTIC CITY NJ US,201407,455,730
COOP:280325,ATLANTIC CITY NJ US,201408,675,730
COOP:280325,ATLANTIC CITY NJ US,201409,475,697
COOP:280325,ATLANTIC CITY NJ US,201410,287,609
COOP:280325,ATLANTIC CITY NJ US,201411,689,468
COOP:280325,ATLANTIC CITY NJ US,201412,558,426
COOP:280325,ATLANTIC CITY NJ US,201501,434,336
COOP:280325,ATLANTIC CITY NJ US,201502,190,276
COOP:280325,ATLANTIC CITY NJ US,201503,400,400
COOP:280325,ATLANTIC CITY NJ US,201504,281,505
COOP:280325,ATLANTIC CITY NJ US,201505,90,627
COOP:280325,ATLANTIC CITY NJ US,201506,738,708
